faiss_id,doc_id,chunk_id,formato,fenomeno,posicion,num_tokens,fuente,texto
15,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,485,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"Os organizadores
Helena Bonciani Nader, biomédica, é professora titular da Universidade Federal 
de São Paulo (Unifesp), pesquisadora 1A do Conselho Nacional do Desenvolvimento 
Científico e Tecnológico (CNPq) e membro da Academia de Ciências do Estado de São 
Paulo, Academia Brasileira de Ciências, World Academy of Science for the Advance-
ment of Science in Developing Countries (TWAS) e do Conselho Superior da Coorde-
nação de Aperfeiçoamento de Pessoal de Nível Superior (Capes). Foi presidente da 
Sociedade Brasileira de Bioquímica e Biologia Molecular (SBBq) 2007-2008. É assessora de diversos periódicos na-
cionais e internacionais e professor visitante da Loyola Medical School (Chicago, USA), W. Alton Jones Cell Science 
Center (NY, USA), Instituto Scientifico G. Ronzoni (Milão, Itália) e Opocrin Research Laboratories (Modena, Itália). É vice-presidente da Academia Brasileira de Ciências (2019-2021), e co-presidente da InterAmerican Network of 
Academies of Sciences (IANAS). Presidente de honra da SBPC a partir de julho de 2017, foi vice-presidente de 2007 
a 2011 e presidente de 2011 a 2017. Vanderlan da Silva Bolzani, farmacêutica com doutorado em química, é pro-
fessora titular do Instituto de Química da Universidade Estadual Paulista (Unesp) e 
membro da International Union of Applied Chemistry, American Chemical Society, 
American Society of Pharmacognosy, e fellow da Royal Society of Chemistry (UK). Membro da Academia Brasileira de Ciências e da World Academy of Sciences (TWAS), 
é presidente da Academia de Ciências do Estado de São Paulo (mandato 2019-2021) 
e membro do Conselho Superior da Fapesp (2018-2022). Foi vice-presidente (2004-2008) e presidente (2008-
2010) da Sociedade Brasileira de Química. Foi vice-presidente da SBPC (2015-2019) e é membro de seu Conselho 
(2013/2015 e 2019/2021). José Roberto Ferreira é jornalista e graduado em Ciências Sociais. Foi repórter 
de O Estado de S. Paulo, Jornal da Tarde e Rede Globo de Televisão, entre outros 
veículos."
17,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,325,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"É SBPC, MAS PODERIA SER TAMBÉM SCPB – SOCIEDADE CIENTÍFICA PARA O PROGRESSO DO BRASIL 

###### **Abertura** 



###### **É SBPC, mas poderia ser também SCPB – Sociedade Científica para o Progresso do Brasil** 

_José Roberto Ferreira_ 

A contar de 1948, ano de fundação da SBPC, o Brasil partiu de um patamar extremamente modesto para, setenta anos depois, em 2018, chegar a uma posição de relativa importância no cenário da ciência global. Em algumas áreas foi mais além e atingiu grau de protagonista. Pelo tamanho de sua economia, o Brasil poderia apresentar hoje um maior desenvolvimento científico, com mais influência na ciência mundial, uma vez que desde meados dos anos 1960, com exceção de curtos períodos, o PIB brasileiro esteve entre os dez maiores do planeta. Mas há que se considerar que fazer ciência é uma atividade recente no Brasil. À parte os poucos institutos de pesquisa criados com missões específicas a partir de 1818, a ciência começou a ser feita de modo a contemplar diferentes áreas do conhecimento somente mais de um século depois, em 1934, com a fundação da Universidade de São Paulo, a primeira universidade brasileira criada com o objetivo assumido de fazer ciência. Contudo, em nível nacional, a atividade de pesquisa foi associada ao ensino superior – ou seja, como prática obrigatória nas universidades – somente com a Lei de Diretrizes e Bases da Educação de 1961. 11"
18,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,492,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"ABERTURA 

Ocorreu também na segunda metade do século passado a aceleração na criação de institutos de pesquisa e universidades pelos governos federal e estaduais. O financiamento do então nascente sistema de produção científica deu seus primeiros passos em 1951, com a fundação do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq) e da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes). A Financiadora de Estudos e Projetos (Finep) veio reforçar o sistema federal em 1967. São Paulo e Rio Grande do Sul inauguraram seus subsistemas de financiamento em 1962 e 1964, respectivamente, com a instalação de suas fundações de amparo à pesquisa, Fapesp e Fapergs, mas foram seguidos pelos demais estados somente duas décadas depois. A pós-graduação surgiu de maneira acanhada em meados da década de 1940 e foi institucionalizada e estruturada como instrumento nacional de formação de pesquisadores na segunda metade dos anos 1960. Contribuíram substantivamente para isso o Parecer 977, de dezembro de 1965, do Conselho Federal de Educação, conhecido por Parecer Sucupira (elaborado pelo filósofo Newton Sucupira), e a reforma universitária de 1968. Como resultado, foram ampliados os recursos para financiamento da pós-graduação, o que possibilitou sua expansão. Assim, apesar de sua juventude e dos percalços enfrentados – de modo geral, frutos de uma visão que limita a ciência às inconstâncias das políticas de governo em vez de ser entendida como elemento estratégico de uma política de Estado –, o ponto fundamental é que o Brasil conta hoje com um amplo e dinâmico sistema de produção científica. Esse sistema, construídas suas bases, começou a despontar nos anos 1970. A reforma universitária de 1968, ao criar o tempo integral, possibilitou o trabalho de pesquisa dos professores nas universidades. Simultaneamente, as universidades públicas passaram a condicionar a progressão na carreira docente à obtenção dos títulos de mestre e de doutor. Também passaram a priorizar a contratação de professores pós-graduados, especialmente com doutorado. Portanto, pode-se considerar que o sistema de produção de ciência no Brasil começou a dar frutos em escala somente da década de 1980 em diante."
20,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,448,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"É SBPC, MAS PODERIA SER TAMBÉM SCPB – SOCIEDADE CIENTÍFICA PARA O PROGRESSO DO BRASIL
13
Há cerca de 10-15 anos apareceu um novo conceito, o de planejamento da pesquisa. Quanto um país deve despender em pesquisa? Qual a proporção entre pesqui-
sa fundamental e aplicada? A pesquisa deve ser feita nas universidades, nos 
centros de pesquisa do Estado? Qual a interação ou integração universida-
de-indústria? Quais as prioridades: física, química, biologia, oceanografia, 
astronomia? Numa dada área, qual a proporção de gastos em física de altas 
energias, física nuclear, física dos sólidos, óptica, termodinâmica, óptica ele-
trônica etc., etc.? Quantos doutorados por ano? Qual a taxa ótima de crescimento para cada 
disciplina etc.? [...]
Dei-me conta de que, para a minha geração, estes problemas não eram impor-
tantes ou, mesmo, não existiam. Fazia-se ciência pelo prazer, desde que se possuíssem condições mínimas 
de criatividade para produzir alguma contribuição significativa no pro-
cesso de compreensão da natureza.1  
O sociólogo Simon Schwartzman, no estudo “Ciência e tecnologia no Brasil: uma 
nova política para um mundo global”, sintetiza as principais iniciativas que con-
formaram o sistema nacional de ciência e tecnologia entre o final dos anos 1960 e a 
década de 1980:
A Reforma Universitária de 1968, que adotou o sistema norte-americano de 
pós-graduação, a organização das universidades em institutos e departamen-
tos e o sistema de créditos;
A vinculação da ciência e tecnologia à área econômica federal, possibilitando 
um fluxo de recursos para o setor muito maior do que no passado;
A criação de uma nova agência federal para C&T dentro do Ministério do 
Planejamento, a Financiadora de Estudos e Projetos (Finep), para administrar 
com autonomia e flexibilidade parte substancial das várias centenas de mi-
lhões de dólares destinados anualmente à C&T;"
21,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,434,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"ABERTURA
14
A instalação de alguns centros de P&D de grande porte, como a Coordenação 
dos Programas de Pós-Graduação em Engenharia da Universidade Federal 
do Rio de Janeiro (Coppe) e a Universidade de Campinas, direcionados para 
o desenvolvimento de pesquisa tecnológica e a formação pós-graduada em 
engenharia e ciências;
O início de vários programas de pesquisa militar, tais como o programa espa-
cial e o programa nuclear paralelo;
O Acordo Brasil-Alemanha de cooperação em energia nuclear, para desenvol-
ver capacitação em construção de reatores nucleares baseados em combustí-
veis processados no país;
A implementação da política de reserva de mercado para a indústria de com-
putadores, telecomunicações e microeletrônica, associada ao fomento de uma 
indústria privada nacional neste setor;
O esforço continuado de planejar e coordenar o desenvolvimento da C&T atra-
vés da formulação de sucessivos Planos Básicos de Desenvolvimento Científico 
e Tecnológico (PBDCTs);
O estabelecimento de centros de P&D nas principais empresas estatais, que 
buscaram não só realizar pesquisas na fronteira tecnológica, como também 
desenvolver e especificar padrões de fabricação industrial e transferir as tec-
nologias desenvolvidas para seus principais fornecedores;
O fortalecimento e expansão da Embrapa, Empresa Brasileira de Pesquisa 
Agropecuária, do Ministério da Agricultura;
A consolidação dos procedimentos de avaliação por pares em algumas das 
principais agências de gestão de C&T e da pós-graduação: no Conselho Na-
cional de Desenvolvimento Científico e Tecnológico (CNPq), na Coordenação 
de Aperfeiçoamento de Pessoal de Ensino Superior (Capes) e na Fundação de 
Amparo à Pesquisa de São Paulo (Fapesp).2
No desabrochar do sistema nacional de ciência e tecnologia, o trabalho de coleta e orga-
nização de informações sobre si próprio não figurou como prioridade de seus gestores."
22,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,467,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"É SBPC, MAS PODERIA SER TAMBÉM SCPB – SOCIEDADE CIENTÍFICA PARA O PROGRESSO DO BRASIL
15
Cada órgão contava com suas esta-
tísticas próprias, mas a reunião or-
ganizada, sistemática e contínua de 
dados em nível nacional é recente 
no país: passou a ocorrer somente 
um pouco antes da virada do século, 
por iniciativa do então Ministério 
da Ciência e Tecnologia, que criou 
os Indicadores Nacionais de Ciência, 
Tecnologia e Inovação. Macrodados das décadas mais re-
centes, especialmente nos princi-
pais marcadores dos cenários da 
produção científica, são, contudo, 
representativos da expansão do sis-
tema – objetivo maior aqui. A evolução da pós-graduação é um 
dos cenários a ser observado, tan-
to em nível regional, no sentido da 
desconcentração dos programas de 
mestrado e doutorado da região Su-
deste, como no aumento generaliza-
do do número de programas em ní-
vel nacional e, em consequência, de 
titulados. O Quadro 1 mostra o avanço numé-
rico dos programas de doutorado 
por estado. Note-se que em 1998 dez 
unidades da federação ainda não for-
mavam doutores, deficiência hoje su-
perada. Ao se disseminar pelo país, 
os programas de doutorado foram 
multiplicados por três num período 
Quadro 1. Evolução do número de programas de 
doutorado de 1998 a 2018, por estado e regiões
 
1998 (A)
2018 (B)
B/A %
BRASIL
749
2.186
191,85
Centro-Oeste
19
156
721,05
DF
18
74
GO
1
39
MS
0
26
MT
0
17
Norte
10
81
710,00
AC
0
3
AM
4
21
AP
0
1
PA
6
46
RO
0
3
RR
0
2
TO
0
5
Nordeste
69
346
401,44
AL
3
11
BA
14
77
CE
10
57
MA
0
8
PB
8
42
PE
27
79
PI
0
11
RN
7
43
SE
0
18
Sul
111
473
326,12
PR
23
161
RS
70
232
SC
18
80
Sudeste
540
1.130
109,25
ES
3
31
MG
59
218
RJ
123
277
SP
355
604
Fonte: Geocapes."
23,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,453,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"ABERTURA
16
Quadro 2. Percentual de participação de cada região no  
total de programas de doutorado no país em 1998 e 2018
1998
2018
Região
Programas
%
Programas
%
BRASIL
749
100
2.186
100
Sudeste
540
72,12
1.130
51,72
Sul
111
14,81
473
21,63
Nordeste
69
9,21
346
15,82
Centro-Oeste
19
2,53
156
7,13
Norte
10
1,33
81
3,70
Fonte: Geocapes. de vinte anos. A maior taxa 
de expansão ocorreu nas re-
giões Centro-Oeste e Norte. Ainda que essas duas re-
giões tenham apresentado 
os percentuais mais ele-
vados de crescimento em 
número de programas de 
pós-graduação, elas conti-
nuam formando doutores 
em número sensivelmente 
reduzido em relação ao total do país. De qualquer maneira, com os índices de expansão 
registrados também no Nordeste e no Sul, a participação relativa do Sudeste diminuiu, 
apesar de, em 2018, essa região abrigar ainda mais de 50% dos programas de doutorado, 
conforme mostra o Quadro 2. Como consequência da expansão do número de programas, ocorreu aumento mais ex-
pressivo na titulação de doutores nas regiões Norte, Nordeste e Centro-Oeste, conforme 
os dados do Quadro 3. Quadro 3. Evolução no número de títulos de  
doutores concedidos em 1998 e 2018, por região
Região
1998
2018
%
BRASIL
3.915
22.894
484
Norte
8
617
7.612
Nordeste
83
3.523
4.144
Centro-Oeste
43
1.387
3.125
Sul
317
4.638
1.363
Sudeste
3.464
12.729
267
Fonte: Geocapes. Quando os marcadores se referem 
ao número de doutores formados, 
somente a região Sudeste teve dimi-
nuída sua participação em relação 
ao total do país. Esse é um exem-
plo consistente da desconcentração 
da pós-graduação, uma vez que, em 
1998, de cada dez doutores formados 
no país, quase nove receberam seus 
títulos de universidades localizadas 
em estados do Sudeste. Em 2018, eram pouco mais do que cinco."
25,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,458,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"É SBPC, MAS PODERIA SER TAMBÉM SCPB – SOCIEDADE CIENTÍFICA PARA O PROGRESSO DO BRASIL
17
Os dados do Quadro 6 
confirmam que a ex-
pansão do sistema está 
sendo acompanhada da 
qualificação dos pesqui-
sadores. Nos níveis de 
titulação 
identificados 
entre os pesquisadores, 
houve aumento na parti-
cipação total somente de 
doutores. A confirmar essa tendên-
cia, dentro de alguns anos 
os doutores serão maioria 
entre os pesquisadores 
em atuação no país. Quadro 4. Percentual de participação de cada região no  
número total de doutores formados no país – 1998 e 2018. 1998
2018
Região
Doutorandos
%
Doutorandos
%
BRASIL
3.915
100
22.894
100
Sudeste
3.464
88,50
12.729
55,63
Sul
317
8,09
4.638
20,25
Nordeste
83
2,12
3.523
15,38
Centro-Oeste
43
1,09
1.387
6,05
Norte
8
0,2
617
2,69
Fonte: Geocapes. Quadro 5. Evolução no número de pesquisadores  
no país e nos níveis de formação – 2000 a 2014
Título
2000
2014
%
Doutores
28.018
118.010
321,19
Mestres
49.298
143.884
191,86
Especialistas
3.374
8.596
154,77
Graduados
23.524
43.587
85,28
Não informado
71
2.745
3.766,19
Totais
104.285
316.822
203,8
Fonte: MCTIC. Quadro 6. Número de pesquisadores no país e participação  
no total por titulação – 2000 e 2014
2000
2014
Titulação
Pesquisadores
%
Pesquisadores
%
Doutores
28.018
26,89
118.010
37,27
Mestres
49.298
47,27
143.884
45,41
Especialistas
3.374
3,23
8.596
2,71
Graduados
23.524
22,55
43.587
13,75
Não informado
71
0,06
2.745
0,86
Total
104.285
–
316.822
203,80
Fonte: MCTIC. níveis de titulação identi-
ficados, o que mais cres-
ceu foi o de doutores, con-
forme revela o Quadro 5."
26,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,434,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"ABERTURA
18
Um parâmetro mundialmente utilizado para se verificar a presença da ciência em um 
país é a relação entre o número de pesquisadores e o de habitantes. Nesse marcador, o 
Brasil está distante de uma relação razoável, mas vem melhorando progressivamente. É o que mostra o Quadro 7. Quadro 7. Brasil: pesquisadores por milhão de  
habitantes – evolução 2000-2014
Título
População  
em milhões
Pesquisadores
Pesquisadores por 
milhão habitantes
2000
175,3
104.285
594,9
2005
186,9
154.886
828,7
2010
196,8
230.382
1.170,6
2014
204,2
316.822
1.551,5
Fonte: MCTIC. A expansão do sistema nacional de C,T&I, medida pela publicação de artigos de pesqui-
sadores brasileiros em periódicos internacionais indexados, está ocorrendo numa escala 
quatro vezes maior do que os investimentos feitos no Brasil na área. Essa proporção se 
mantém na comparação tanto com os investimentos do setor público (governos federal e 
estaduais) como nos investimentos nacionais, que contabilizam os valores dispendidos 
pelos setores público e privado. Quadro 8. Brasil: evolução de artigos publicados em  
relação aos investimentos em C&T e P&D – 2000 a 2016
Ano
Artigos 
publicados
Investimentos (R$ bilhões, atualizados para julho/2019)
Setor público 
Nacionais 
C&T*
P&D
C&T*
P&D
2000
15.521 
27,821
20,887
50,945
40,400
2016
74.624 
58,400
44,994
103,652
85,900
Variação %
380,80
109,91
115,41
105,27
112,62
Fontes: Artigos publicados: Scimago. Investimentos: MCTIC. *Inclui ACTC (atividades científicas e técnicas correlatas), que contribuem para a geração, difusão e apli-
cação do conhecimento científico e técnico e abrangem vários serviços científicos e tecnológicos, como 
bibliotecas, hospitais universitários, museus de ciência, jardins botânicos etc."
27,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,458,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"É SBPC, MAS PODERIA SER TAMBÉM SCPB – SOCIEDADE CIENTÍFICA PARA O PROGRESSO DO BRASIL
19
Reflexos na ciência mundial
Com a expansão de seu sistema de C,T&I ocorrida em décadas recentes, houve um au-
mento expressivo da participação do Brasil na produção científica mundial. Com base 
na plataforma aberta Scimago Journal & Country Rank (www.scimagojr.com) – cujos 
dados não guardam diferenças significativas com a Web of Science, mas o acesso a esta 
depende de assinatura paga –, a publicação de artigos de pesquisadores brasileiros atin-
giu índices de crescimento bem acima da média mundial e também superiores aos de 
países como Índia, Rússia, Austrália, Canadá, e mesmo Coreia do Sul. A partir de artigos que ganharam as páginas de revistas científicas indexadas, a Scima-
go reúne dados a contar de 1996 e os organiza por parâmetros como número de traba-
lhos publicados, incidência de citações, média de citações por trabalho e índice H, entre 
outros. As possibilidades de consulta e organização de informações são várias. Há dados 
sobre 239 países, distribuídos por oito regiões. São 27 áreas do conhecimento, subdivi-
didas em 313 especialidades ou subáreas. Sobre instituições de pesquisa específicas, os 
dados são apresentados a partir de 2009. No Brasil, os investimentos – públicos e privados – em Pesquisa & Desenvolvimento 
(P&D) são, historicamente, abaixo das grandes economias tradicionais e das em desen-
volvimento, enquanto os programas de fomento à pesquisa, não raramente, são subme-
tidos às inconstâncias governamentais. Apesar disso, há que se considerar como notável 
o desempenho dos pesquisadores brasileiros: de 1996 a 2018, eles publicaram 938.352 
artigos (em 2019 passará de um milhão), o que colocou o país na 15a posição em um 
universo de 239 nações. Com base no número de artigos publicados exclusivamente em 
2018 (81.742), o Brasil ocupa a 14a colocação."
29,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,385,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"ABERTURA
20
Alemanha e França não entram nas comparações do Quadro 9. Em 1996, eles estavam 
num patamar científico bem superior ao resto do mundo; já eram grandes produtores de 
ciência, portanto apresentaram uma evolução moderada nas últimas décadas. Quadro 9. Artigos publicados por país, posição no ranking mundial  
e índice de crescimento no período
País
1996
2018
Crescimento
(x)
Artigos 
publicados 
Posição 
no ranking 
global
Artigos 
publicados 
Posição 
no ranking 
global
China
30.758
9
599.386
2
19,5
Brasil
9.169
21
81.742
14
8,9
Coreia do Sul
10.333
20
85.725
13
8,3
Chile
1.783
45
14.618
45
8,2
Índia
21.443
13
171.356
5
8,0
Irlanda
2.802
39
15.589
42
5,6
África do Sul
4.629
33
25.150
29
5,4
México
4.890
30
25.290
28
5,1
Austrália
25.020
10
106.228
10
4,2
Noruega
6.103
25
24.349
31
4,0
Espanha
24.931
11
96.517
12
3,9
Dinamarca
8.249
22
29.572
25
3,6
Argentina
4.244
35
14.737
44
3,5
Nova Zelândia
4.881
31
17.150
41
3,5
Mundo
1.142.051
3.946.933
3,4
Rússia
31.989
8
99.099
11
3,1
Fonte: www.scimagojr.com. O Quadro 10 mostra a posição dos vinte países mais bem classificados no ranking da 
Scimago conforme o número acumulado de artigos publicados de 1996 a 2018. Enquanto 
em 1996 o Brasil participava com 0,78% da ciência mundial, em 2018 passou para 2,63%. Somente o aumento da participação chinesa foi maior do que o brasileiro. Com os países 
emergentes produzindo cada vez mais conhecimento, a presença de países tradicionais 
caiu em termos relativos."
30,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,461,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"É SBPC, MAS PODERIA SER TAMBÉM SCPB – SOCIEDADE CIENTÍFICA PARA O PROGRESSO DO BRASIL
21
Quadro 10. Variação da participação na ciência global dos vinte países  
mais bem classificados em número de artigos publicados no período 1996-2018
Posição
País
Participação na ciência 
mundial (%)
Variação (%)
1996
2018
1
Estados Unidos
30,23
21,99
–27,2
2
China
2,60
19,29
640,7
3
Reino Unido
7,61
6,82
–10,3
4
Alemanha
6,49
5,81
–10,4
5
Japão
7,66
4,22
–44,9
6
França
4,76
3,89
–18,5
7
Canadá
3,64
3,59
–1,3
8
Itália
3,40
3,84
12,9
9
Índia
1,81
5,52
204,9
10
Espanha
2,11
3,11
47,3
11
Austrália
2,12
3,42
61,3
12
Coreia do Sul
0,87
2,76
217,2
13
Rússia
2,71
3,19
17,7
14
Holanda
1,96
2,03
3,7
15
Brasil
0,78
2,63
237,2
16
Suíça
1,33
1,56
17,3
17
Taiwan
0,91
1,18
29,6
18
Suécia
1,42
1,41
–0,7
19
Polônia
1,04
1,59
52,9
20
Turquia
0,49
1,47
200,0
Fonte: www.scimagojr.com. Os números da Scimago, observados isoladamente ano a ano, registram em período re-
cente uma oscilação da posição brasileira no ranking mundial no que se refere a número 
de artigos publicados. De 2009 para 2010, o país evoluiu da 14a para a 13a posição. Em 
2016, retornou para o 14o lugar, onde permaneceu em 2017 e 2018. A série histórica da Scimago expõe um dado ainda mais relevante. A verificação do nú-
mero de citações de artigos de pesquisadores brasileiros (ou seja, um marcador qualita-
tivo) revela um desempenho melhor do que a evolução quantitativa (número de artigos 
publicados). Dessa forma, constata-se que vem ocorrendo um aumento do impacto da"
31,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,467,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"ABERTURA
22
ciência brasileira na ciência mundial. O Quadro 11 mostra, em intervalos de cinco anos, 
as evoluções quantitativa e qualitativa dos artigos de pesquisadores brasileiros. Note-se 
que, enquanto no número de artigos publicados o Brasil subiu sete posições no ranking, 
no número de citações foram conquistadas nove posições. Quadro 11. Brasil: Evolução no número de artigos publicados,  
de citações e de posições em ranking mundial 
Ano
Artigos publicados
Posição no 
ranking
Citações
Posição no 
ranking
Média de citações 
por artigo
1996
9.169
21
169.147
25
18,45
2001
16.562
17
351.088
21
21,20
2006
34.401
15
581.849
17
16,91
2011
55.487
13
671.373
17
12,10
2016
74.624
14
340.028
16
4,56
Fonte: www.scimagojr.com. Cabe considerar, em relação ao Quadro 11, que a queda de citações verificadas entre 
2011 e 2016 é um comportamento global. Deve-se ao fato de que, regra geral, as con-
sultas a um artigo não ocorrem imediatamente após sua publicação. Ao contrário, leva 
alguns anos para que um trabalho publicado entre no círculo virtuoso de leituras que 
levam a citações, que levam a novas leituras, e assim por diante. Assim como ocorreu com o número de trabalhos publicados, no ranking de citações 
também houve oscilação nos anos recentes. De 2014 para 2015, o Brasil subiu do 17o 
para o 16o lugar, mas em 2018 voltou para a posição anterior. É provável que essa perda 
de posição já seja um reflexo da redução dos investimentos, públicos e privados, em 
ciência, tecnologia e inovação iniciada no país em 2014 e acentuada nos anos seguintes. A Coreia do Sul é sempre citada – com razão – como país exitoso na área de ciência, 
tecnologia e inovação. De fato, nos últimos quarenta anos o país asiático passou a im-
plementar políticas vigorosas em C,T&I, com ênfase na educação em todos os níveis – 
inclusive, portanto, na pós-graduação – e a destinar investimentos crescentes para P&D."
33,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,445,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"É SBPC, MAS PODERIA SER TAMBÉM SCPB – SOCIEDADE CIENTÍFICA PARA O PROGRESSO DO BRASIL
23
Sul em número de artigos publicados e total de citações. Contudo, na média de citações 
por artigo, com exceção do ano de 2011, os dois países apresentam resultados semelhan-
tes, ou seja, os trabalhos dos pesquisadores brasileiros e dos coreanos se equivalem em 
termos de referência para seus colegas do mundo inteiro. Quadro 12. Comparação Brasil (BR) e Coreia do Sul (CS) em número de artigos  
publicados, de citações e de posições em ranking mundial
Ano
Artigos
Posição no 
ranking
Citações
Posição no 
ranking
Média  
de citações  
por artigo
BR
CS
BR
CS
BR
CS
BR
CS
BR
CS
1996
9.169
10.133
21
20
169.147
176.445
25
22
18,45
17,08
2001
16.562
21.277
17
14
351.088
477.765
21
16
21,20
22,45
2006
34.401
43.867
15
12
581.849
770.205
17
15
16,91
17,55
2011
55.487
66.764
13
12
671.373
1.033.749
17
14
12,10
15,48
2016
74.624
83.157
14
12
340.028
469.089
16
13
4,56
5,64
Fonte: www.scimagojr.com. Mesmo que esteja aumentando o número de citações dos artigos de seus pesquisadores, no 
cenário global o Brasil apresenta um desempenho que ainda o deixa fora do grupo de países 
cuja produção científica causa maior impacto na ciência mundial. O Quadro 13, na página 
seguinte, apresenta os vinte países com maior número de trabalhos publicados no período 
1996-2018 e os posiciona segundo a média de citações por artigo no período. EVOLUÇÃO POR ÁREA/NÚMERO DE ARTIGOS – Na comparação de 1996 com 2016, no 
que se refere a número de artigos publicados, o Brasil teve evolução em 26 das 27 áreas 
analisadas pela Scimago. A única que perdeu posições foi a denominada “Multidiscipli-
nar”."
35,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,349,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"ABERTURA
24
Quadro 13. Países com maior produção científica posicionados  
segundo a média de citações por artigo – 1996 a 2018
País
Posição no ranking 
por número de artigos 
publicados
Posição no ranking 
por número médio de 
citações por artigo
Média de citações 
por artigo
Suíça
16
1
27,38
Holanda
14
2
26,46
Suécia
18
3
24,98
Estados Unidos
1
4
24,66
Canadá
7
5
22,60
Reino Unido
3
6
22,43
Alemanha
4
7
20,29
França
6
8
19,91
Austrália
11
9
19,83
Itália
8
10
18,49
Espanha
10
11
17,13
Japão
5
12
15,55
Taiwan
17
13
13,30
Coreia do Sul
12
14
12,95
Brasil
15
15
10,90
Polônia
19
16
10,20
Turquia
20
17
9,98
Índia
9
18
9,00
China
2
19
8,27
Rússia
13
20
7,24
Fonte: www.scimagojr.com. É de se notar o formidável avanço ocorrido em áreas que fazem parte do universo das 
Humanidades. Com os trabalhos publicados em Artes e Humanidades, o Brasil passou 
da 27a para a 12a posição; em Ciências Sociais, da 27a para 13a; em Negócios, Administra-
ção e Contabilidade, da 32a para a 11a. NÚMERO DE CITAÇÕES – Em relação ao número médio de citações por artigo, em 
1996 não havia nenhuma área da ciência brasileira classificada entre as dez primeiras. Oito estavam entre o 11o e o 20o lugar, 18 entre o 21o e o 30o e uma entre o 31o e o 40o 
(Quadro 14)."
36,cienciaparaobrasil.pdf,cienciaparaobrasil.pdf-chunk-001,pdf,,1,37,/home/jose/repositories/kernel-boyacense/corpus_adl/data/cienciaparaobrasil.pdf,"É SBPC, MAS PODERIA SER TAMBÉM SCPB – SOCIEDADE CIENTÍFICA PARA O PROGRESSO DO BRASIL
25
Quadro 14."
